,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,latitude,longitude,lat_3857,lon_3857
3191,1976530044,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104637310,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Eys - Bronnen en Bronbos,Limburg,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,50.8,5.9,5000.0,,,,,,2015-07-15T00:00:00Z,15,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104637310,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.677Z,,,50.826086347158004,5.915977194930201,658563.5688842488,6590587.876518191
3192,1976537106,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104611972,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Edam - Zuidpolder,Noord-Holland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.5,5.05,5000.0,,,,,,2015-07-21T00:00:00Z,21,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104611972,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:44.224Z,,,52.51464694,5.06524126,563860.0778082794,6893720.542726384
3193,1976541358,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104597296,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Zwolle - Westerveldse Bos,Overijssel,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.5,6.05,5000.0,,,,,,2015-07-21T00:00:00Z,21,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104597296,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.148Z,,,52.541806665799996,6.08633995056,677528.264091097,6898690.2230864735
3194,1976542029,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104595220,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Zwolle - Westerveldse Bos,Overijssel,,10,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.5,6.05,5000.0,,,,,,2015-07-21T00:00:00Z,21,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104595220,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:44.076Z,,,52.5444948762,6.08519712796,677401.045661198,6899182.278402542
3195,1976543075,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104593533,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Ede - Vlinderdas,Gelderland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.0,5.7,5000.0,,,,,,2015-07-20T00:00:00Z,20,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104593533,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.778Z,,,52.0414178319,5.73217506346,638102.8092022678,6807617.796900557
3196,1976543634,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104590079,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Zwolle - Westerveldse Bos,Overijssel,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.5,6.05,5000.0,,,,,,2015-07-21T00:00:00Z,21,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104590079,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.555Z,,,52.544699795212004,6.0881294101072,677727.4658166865,6899219.788417445
3197,1976545908,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104582706,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Heemskerk - Heemskerkerduin e.o.,Noord-Holland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.5,4.6,5000.0,,,,,,2015-07-18T00:00:00Z,18,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104582706,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.129Z,,,52.50007606729999,4.63610909879,516089.30413936527,6891055.633742016
3198,1976546015,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104579189,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Eindhoven - Stratumse Heide,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.4,5.5,5000.0,,,,,,2015-07-19T00:00:00Z,19,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104579189,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.951Z,,,51.4076384166,5.50407931209,612711.3063076503,6693719.479770412
3199,1976546392,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104578904,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Eindhoven - Stratumse Heide,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.4,5.5,5000.0,,,,,,2015-07-19T00:00:00Z,19,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104578904,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.546Z,,,51.40905592520001,5.5028361082099995,612572.9134847764,6693972.453486367
3200,1976546580,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104579091,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Eindhoven - Stratumse Heide,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.4,5.5,5000.0,,,,,,2015-07-19T00:00:00Z,19,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104579091,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.771Z,,,51.4076384166,5.50407931209,612711.3063076503,6693719.479770412
3201,1976546995,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104575084,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Delft - TU-wijk,Zuid-Holland,,4,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.0,4.35,5000.0,,,,,,2015-07-20T00:00:00Z,20,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104575084,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.147Z,,,52.00483238100001,4.37153592167,486637.15278480825,6800999.258025026
3202,1976547058,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104577525,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Hoogeveen (gemeente) ,Drenthe,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.75,6.45,5000.0,,,,,,2015-07-16T00:00:00Z,16,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104577525,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.585Z,,,52.7910586262,6.488973554219999,722349.2318267889,6944442.552486237
3203,1976547207,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104576733,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Leeuwarden - Aldlân-West,Friesland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,53.15,5.8,5000.0,,,,,,2015-07-20T00:00:00Z,20,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104576733,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.772Z,,,53.1841270134,5.80345675349,646037.8506392913,7017129.323763864
3204,1976548430,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104571195,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Boswachterij Hooghalen ,Drenthe,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.9,6.6,5000.0,,,,,,2015-07-20T00:00:00Z,20,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104571195,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.132Z,,,52.923195611399,6.6164277366407,736537.3665133343,6968803.804150221
3205,1976553654,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104551654,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Schiedam - De Plantage,Zuid-Holland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.9,4.4,5000.0,,,,,,2015-07-18T00:00:00Z,18,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104551654,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.686Z,,,51.911959174399996,4.40342914313,490187.4899574926,6784222.171580701
3206,1976554790,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104546578,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Eindhoven - Stratumse Heide,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.4,5.5,5000.0,,,,,,2015-07-18T00:00:00Z,18,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104546578,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.151Z,,,51.4090567618,5.5036649107899995,612665.1753659501,6693972.602791347
3207,1976555352,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104546790,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Eindhoven - Stratumse Heide,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.4,5.5,5000.0,,,,,,2015-07-18T00:00:00Z,18,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104546790,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.685Z,,,51.4090567618,5.5036649107899995,612665.1753659501,6693972.602791347
3208,1976555790,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104543562,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Voornes Duin - Quackjeswater e.o.,Zuid-Holland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.8,4.05,5000.0,,,,,,2015-07-19T00:00:00Z,19,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104543562,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.686Z,,,51.846873995699994,4.07631740643,453773.57799554523,6772485.523268069
3209,1976557012,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104541771,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,De Wolden (gemeente) ,Drenthe,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.65,6.3,5000.0,,,,,,2015-07-18T00:00:00Z,18,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104541771,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:44.547Z,,,52.6812489082,6.30045876445,701363.8614225916,6924253.87185204
3210,1976557675,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104536853,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Berghuizen (Dr.) - Buitengebied,Drenthe,,9,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.7,6.25,5000.0,,,,,,2015-07-19T00:00:00Z,19,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104536853,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.663Z,,,52.7113282137,6.29590651977,700857.1078628475,6929778.9420529865
3211,1976562066,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104522265,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Breda - Nieuw Wolfslaar,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.55,4.8,5000.0,,,,,,2015-07-18T00:00:00Z,18,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104522265,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.668Z,,,51.571921683199996,4.82191108167,536772.6862619474,6723090.445214351
3212,1976562892,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104518574,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Gasselte,Drenthe,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.95,6.8,5000.0,,,,,,2015-07-14T00:00:00Z,14,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104518574,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.659Z,,,52.973273159799994,6.80024407804,756999.708037387,6978055.707679025
3213,1976562995,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104518484,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Bavel,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.55,4.8,5000.0,,,,,,2015-07-18T00:00:00Z,18,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104518484,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.215Z,,,51.560424058900004,4.8230697959699995,536901.6737477982,6721031.422758055
3214,1976563259,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104517737,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Gasselte,Drenthe,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.95,6.8,5000.0,,,,,,2015-07-16T00:00:00Z,16,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104517737,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.270Z,,,52.973324644099996,6.8002943694599995,757005.3064526526,6978065.22499629
3215,1976563301,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104518602,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Medemblik,Noord-Holland,,2,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.75,5.1,5000.0,,,,,,2015-07-19T00:00:00Z,19,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104518602,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.660Z,,,52.7640043204,5.1032352447500005,568089.5488438569,6939463.853896657
3216,1976567652,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104504137,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Bemmel - west,Gelderland,,2,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.85,5.85,5000.0,,,,,,2015-07-16T00:00:00Z,16,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104504137,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.670Z,,,51.8955631,5.89011808,655684.9453778542,6781263.906795033
3217,1976567695,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104504088,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Bemmel - west,Gelderland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.85,5.85,5000.0,,,,,,2015-07-17T00:00:00Z,17,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104504088,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.020Z,,,51.89561215,5.89027271,655702.1587107155,6781272.755040391
3218,1976568541,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104500918,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Linschoten,Utrecht,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.05,4.9,5000.0,,,,,,2015-07-18T00:00:00Z,18,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104500918,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.885Z,,,52.0660241917,4.919216050769999,547604.6258738146,6812072.290207678
3219,1976569627,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104498475,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Zijderveld - Polder Neder Zijderveld,Utrecht,,3,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.9,5.1,5000.0,,,,,,2015-07-18T00:00:00Z,18,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104498475,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.686Z,,,51.943795211,5.14768850058,573038.0626469556,6789969.280632504
3220,1976570659,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104494303,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Dieverzand,Drenthe,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.85,6.3,5000.0,,,,,,2015-07-11T00:00:00Z,11,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104494303,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.686Z,,,52.8720828325,6.32177352905,703736.610164242,6959371.668768625
3221,1976571732,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104490950,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Eys - Eyserbosschen,Limburg,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,50.8,5.9,5000.0,,,,,,2015-07-18T00:00:00Z,18,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104490950,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.686Z,,,50.8295776522,5.9212875366199995,659154.7134170956,6591203.167553433
3222,1976571900,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104490014,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Wassenaar - Lentevreugd,Zuid-Holland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.15,4.35,5000.0,,,,,,2015-07-10T00:00:00Z,10,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104490014,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.750Z,,,52.1673504323,4.39412409754,489151.6570206055,6830441.304909964
3223,1976573027,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104489116,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Etten-Leur - Grauwe Polder,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.55,4.6,5000.0,,,,,,2015-07-18T00:00:00Z,18,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104489116,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.998Z,,,51.5596671902,4.6334767621,515796.273759438,6720895.899138472
3224,1976573661,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104486599,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Broekhuizen - Broekhuizerbroek,Limburg,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.45,6.1,5000.0,,,,,,2015-07-18T00:00:00Z,18,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104486599,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.747Z,,,51.47317449810001,6.12061558,681343.8097069768,6705423.496657382
3225,1976575375,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104481749,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Bosgebied Appelscha,Friesland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.9,6.3,5000.0,,,,,,2015-07-08T00:00:00Z,8,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104481749,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.891Z,,,52.9489481791,6.304435729980001,701806.5752002937,6973560.292575682
3226,1976575693,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104481438,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Weerribben - Boonspolder,Overijssel,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.75,5.95,5000.0,,,,,,2015-07-15T00:00:00Z,15,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104481438,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.756Z,,,52.7857776608,5.9787374493300005,665550.0084460909,6943470.473861556
3227,1976575906,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104479793,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Leeuwarden - Zuiderburen,Friesland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,53.15,5.8,5000.0,,,,,,2015-07-18T00:00:00Z,18,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104479793,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.147Z,,,53.182806168,5.83455923013,649500.1625012659,7016883.9592245165
3228,1976578543,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104471224,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Eindhoven - Stratumse Heide,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.4,5.5,5000.0,,,,,,2015-07-16T00:00:00Z,16,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104471224,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.931Z,,,51.407878087,5.504552721980001,612764.0060555417,6693762.251666682
3229,1976578797,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/104470249,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Eindhoven - Stratumse Heide,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.4,5.5,5000.0,,,,,,2015-07-16T00:00:00Z,16,7,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.104470249,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.961Z,,,51.408840102,5.504955053330001,612808.7933765538,6693933.936390717
